MAP_ID,IN_JAN,IN_FEB,IN_MAR,IN_APR,IN_MAY,IN_JUN,IN_JUL,IN_AUG,IN_SEP,IN_OCT,IN_NOV,IN_DEC,DESC_ALERT,DESC_FIRE,DESC_OTHER,DESC_NEW,NB_UNITS,Median_NrIncidentsLastWeekPast,Median_NrIncidentsLastMonthPast,Median_NrCrimesLastWeekPast,Median_NrCrimesLastMonthPast,NB_PROPERTIES,FLOORS,HOUSINGS,YEAR_CONSTRUCTION,LAND_AREA,BUILDING_AREA,USAGE_LOGEMENT,CATEGORY_REGULAR,CATEGORY_CONDOMINIUM
55-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1970,4541,1511,0.2,1,0
55-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,1966,4203,2793,0.154,0.846,0.154
55-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,1,1939.5,139.5,201,0.8,0.5,0.5
55-88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,67,2,2,1953,195,167,0.94,0.836,0.164
55-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,2,1964,209,203,0.967,0.783,0.217
55-90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,242,2,2,1959,183,201,0.967,0.798,0.202
55-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2,1,1969,183,201,0.851,0.595,0.405
56-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,2,1963,339,202,0.625,0.938,0.063
56-65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,138,2,2,1957,477.5,225,0.964,0.978,0.022
56-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2,2,1956,330,201,0.976,0.888,0.112
56-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2,2,1956,300.5,201,0.95,0.911,0.089
56-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,2,2,1960,243,198.5,0.965,0.961,0.039
56-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2,2,1963,245,202,0.93,0.889,0.111
56-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2,2,1958,200,196,0.956,1,0
56-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2,2,1958,215,196,0.955,1,0
56-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2,2,1962,178,197.5,1,1,0
56-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,1,1976,430,201,0.074,0.704,0.296
56-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2,1,2012,28,201,0.768,0.313,0.688
56-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1,1,1951,348,62,0.904,1,0
56-77,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,109,2,5,1973,484,402,0.982,1,0
56-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2,3,1963,409.5,259,0.919,0.986,0.014
56-79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,501,2,1,2009,37,201,0.862,0.11,0.89
56-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2,1,1956,318.5,188,0.968,0.829,0.171
56-81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,259,2,3,1955,314,223,0.923,0.853,0.147
56-82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,244,2,2,1954,311,205.5,0.963,0.939,0.061
56-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,2,1,1951,481,166,0.951,0.99,0.01
56-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,2,1,1990,40,201,0.624,0.129,0.871
56-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,2,1,1989,48,133,0.661,0.005,0.995
56-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,2,1958,234,201,0.894,0.694,0.306
56-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2,2,1952.5,195,197,0.917,0.717,0.283
56-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,2,2,1955,195,195,0.975,0.713,0.287
56-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2,2,1955,274,193,0.983,1,0
56-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,2,1959,209,186,0.964,0.843,0.157
56-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1,1982,61,365,0.8,0.314,0.686
57-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,1900,862,157,0.769,1,0
57-65,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,2,0,1.5,1,2.5,272,2,2,1966,256.5,201,0.897,0.669,0.331
57-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,2,2,1957,265,201,0.928,0.804,0.196
57-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2,2,1956,295,202,0.971,0.939,0.061
57-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,2,1960,244,204,0.988,1,0
57-69,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1.5,0,0,193,2,2,1962,244,201,0.865,0.979,0.021
57-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,2,2,1959,206,201,0.959,0.814,0.186
57-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,2,1958,186,196.5,0.995,1,0
57-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,14,2002,12609,6016.5,0.5,0.5,0.5
57-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,2,1,1958,348,222,0.948,0.571,0.429
57-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2,2,1963,328,201,0.952,0.831,0.169
57-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2,2,1967,351,248,0.952,1,0
57-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,1,2013,282.5,201,0.45,0.5,0.5
57-78,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,3,122,2,2,1964,377,242,0.984,1,0
57-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,3,1967,446,293,0.92,0.907,0.093
57-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2,2,1960,377,241,0.967,1,0
57-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2,3,1957,317,228,1,0.981,0.019
57-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2,3,1956,343,225,0.984,0.835,0.165
57-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2,3,1958,365,229,0.954,0.954,0.046
57-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,1986,186,177,1,0.471,0.529
57-85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,1,476,1,1,1984,105,196,0.947,0.258,0.742
57-86,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,641,2,2,1960,197,201,0.924,0.741,0.259
57-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2,2,1954,209.5,186,0.983,0.896,0.104
57-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2,2,1956,197,178,0.991,0.927,0.073
57-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1964,142447,201,0,1,0
58-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1955,927,122,1,1,0
58-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,2,1965,508,240,0.953,0.953,0.047
58-66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,220,2,2,1961.5,345,223.5,0.968,0.918,0.082
58-67,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,1,1,218,2,2,1958,347.5,201,0.977,0.904,0.096
58-68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0.5,1,324,2,1,1962,234.5,201,0.756,0.636,0.364
58-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2,1,1965,276,201,0.684,0.684,0.316
58-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2,1,1960,211,201,0.836,0.757,0.243
58-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2.5,1959,221,200,1,1,0
58-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,3,1959.5,329,345,0.727,1,0
58-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2,2,1957,354.5,202.5,0.937,0.889,0.111
58-74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,159,2,3,1969,424,262,0.975,1,0
58-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2,3,1968,336.5,262,0.992,1,0
58-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2,2,1970,349,234,0.917,0.943,0.057
58-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,2,1966,476.5,243.5,0.81,0.966,0.034
58-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2,2,1965,360,250,1,1,0
58-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2,2,1963,357.5,245,0.931,1,0
58-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2,2,1962,329.5,245,0.951,0.873,0.127
58-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,2,3,1957,341,225,0.986,0.976,0.024
58-82,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,1,125,2,2,1957,348,200,0.96,1,0
58-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2,3,1983,340,266,0.953,1,0
58-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2,2,1964,279,219,0.991,1,0
58-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,2,1,1992,64,148,0.729,0.465,0.535
58-86,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0.5,0.5,0,2,199,2,1,1979,251,201,0.925,0.578,0.422
58-87,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,1,256,2,3,1965,242,270,0.984,1,0
58-88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,2,124,3,2,1964,235,302.5,0.863,0.855,0.145
58-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,1,2009,58,201,0.976,0.488,0.512
58-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1,1947,338.5,68.5,1,1,0
58-92,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,1,134,2,1,1948,302.5,175,0.97,0.866,0.134
59-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2,1,1955,430.5,195,0.918,0.873,0.127
59-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2,2,1958,279,195,0.945,0.92,0.08
59-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2,2,1960,329,200,0.959,0.975,0.025
59-69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,222,2,2,1959,297,201,0.842,0.932,0.068
59-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,1,1963,457,276,0.256,0.872,0.128
59-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,3,8,1958,297,463,0.924,0.975,0.025
59-72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,250,2,3,1959,206,204,0.984,1,0
59-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,2,3,1970,341.5,262,0.98,1,0
59-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2,3,1983,470.5,332,0.994,1,0
59-75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,3,0,0,142,2,4,1972,479.5,319.5,0.958,1,0
59-76,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,2,177,2,2,1967,371,250,0.994,1,0
59-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2,2,1967,388,251,0.978,1,0
59-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,2,1965,342,238,0.987,1,0
59-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2,1,2013,29,201,0.839,0.236,0.764
59-80,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.5,0,0,0,0,231,2,2,1963,351,241,0.996,1,0
59-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2,3,1963,409,253,0.937,1,0
59-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2,3,1966,351,250,0.948,1,0
59-83,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,88,2,3,1969,287,234,0.989,0.955,0.045
59-84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,133,2,3,1966,287,235,0.985,0.985,0.015
59-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2,3,1964,281.5,205,0.968,0.957,0.043
59-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2,2,1957,279,196,0.978,0.991,0.009
59-87,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,120,2,3,1960,293.5,242,0.842,1,0
59-88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,122,2,3.5,1958,240,201,0.967,1,0
59-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2,2,1958,238,195,0.906,1,0
59-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,1968,2168,201,0.273,0.909,0.091
59-91,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.5,1,2.5,0,0,77,1,1,1947,317,92,0.987,1,0
59-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1947,308,73,0.727,1,0
59-93,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,1,1,1990,20903,3771,0,1,0
6-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,1952,1394,153,0.769,1,0
6-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1968,18590,201,0,1,0
6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1998,20551,3742,0,1,0
6-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,1,1991,248,197,0.979,0.021,0.979
6-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,1,1998,787,210,0.963,0.407,0.593
6-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2,1,1959,1637,187,0.944,1,0
6-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,1,1964,1467,252.5,0.913,1,0
6-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,1,1956,1397,203.5,0.974,1,0
6-20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51,2,1,1960,1395,201,0.98,1,0
6-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,1,1959,1116,176,0.964,1,0
6-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,1954,1262,156.5,1,1,0
6-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,1,1968,2230,201,0.826,1,0
6-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,1,2009,66.5,201,1,0.2,0.8
6-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,2,1,1986,101,242.5,0.917,0.199,0.801
6-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2,2,1968,423,240,1,0.932,0.068
6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,1975,1823.5,200,1,1,0
6-70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,226,2,1,1968,325.5,201,0.646,0.832,0.168
6-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,2,2,1964,307,201,0.887,0.857,0.143
6-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2,1.5,1962,303.5,218,0.94,0.673,0.327
6-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2,2,1962,294.5,230,0.941,0.857,0.143
6-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2,2,1962,309,223,0.988,1,0
6-75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,2,1,1994,735,325,1,1,0
6-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,1967.5,1702,225,0.929,1,0
6-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,1954,1394,185,1,1,0
60-66,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,92,2,3,1966,363,238.5,0.924,1,0
60-67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,167,2,2,1950,453,188,0.976,0.988,0.012
60-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,2,1,1960,335,191,0.947,0.815,0.185
60-69,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,281,2,2,1957,297,190,0.972,0.972,0.028
60-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,2,1,2013,17,201,0.665,0.417,0.583
60-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2,1,1969,239,201,0.86,0.62,0.38
60-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2,1,1986,326.5,201,0.884,0.93,0.07
60-73,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,3.5,0,0.5,0,0,186,2,5,1976,501,410,0.995,1,0
60-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,4,1975,489,327,0.951,1,0
60-75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,2,145,2,4,1969,396,312,0.972,1,0
60-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,3,1968,351,268,1,1,0
60-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,4,1973,493,312,0.966,1,0
60-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,4,1973,491.5,322.5,0.887,1,0
60-79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,1,593,2,1,2003,22,201,0.924,0.137,0.863
60-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2,2,1966,376.5,244,0.977,0.806,0.194
60-81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,140,2,2,1964,398.5,244,0.964,1,0
60-82,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,5,0,0,158,2,2,1971,390,250,0.987,1,0
60-83,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,208,2,1,1981,279,194,0.947,0.76,0.24
60-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,2,2,1966,296,221,0.996,1,0
60-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,2,2,1962,293,214,0.993,0.993,0.007
60-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1,1,1956,442.5,99,1,1,0
60-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2,2,1960,330,206,0.86,1,0
60-88,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,2,212,1,1,1954,330,88,0.967,0.991,0.009
60-89,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,2.5,0,0,1,3.5,279,2,1,1962,208,195,0.9,0.67,0.33
60-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1990,22860,11630,0,1,0
60-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1989.5,15737,4079.5,0,1,0
60-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2000,16258,7510,0,1,0
60-93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,2,1,1968,197,201,0.091,1,0
61-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,3,1961,488,204.5,0.911,1,0
61-67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,270,2,1,1960,335,198,0.963,0.719,0.281
61-68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,218,2,2,1958,372,195,0.963,0.986,0.014
61-69,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,2.5,0,0.5,0,0.5,278,2,2,1958,330,195,0.946,1,0
61-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2,2,1962,326,201,0.745,1,0
61-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,1,1963,1058,557,0,0.862,0.138
61-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,1,1985.5,785,201,0.429,0.857,0.143
61-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2,3,1972,468,256,0.763,1,0
61-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2,4,1971,395,327,0.981,1,0
61-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,3,1968,351,250,0.982,1,0
61-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2,2,1965,408,227,0.982,1,0
61-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,1,1957,573,124,0.962,1,0
61-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2,1,1973.5,470,201,0.986,0.832,0.168
61-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,2,1963,368,226,0.936,1,0
61-80,0,0,0,1,0,0,0,0,0,0,0,0,0.667,0,0.333,0,3,0,2,0,2,190,2,2.5,1968,389,250,0.958,1,0
61-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2,3,1970,372,250,0.981,1,0
61-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2,3,1978,348,268,0.986,0.726,0.274
61-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,2,3,1973,279,250,0.875,0.903,0.097
61-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2,2,1965.5,328,223,1,1,0
61-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,3,1962,279.5,219,1,1,0
61-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,1,1954,416,94,0.892,1,0
61-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,1,1,2005,180,201,0.964,0.368,0.632
61-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,1,1,2007,67,201,0.984,0.093,0.907
61-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2006,1174,201,0,1,0
61-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,1968,257,201,0.588,1,0
61-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2,1,1951,280,168,0.983,0.966,0.034
61-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2,2,1950,281,201,0.952,0.812,0.188
62-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2,1,2007,21,201,0.924,0.104,0.896
