MAP_ID,IN_JAN,IN_FEB,IN_MAR,IN_APR,IN_MAY,IN_JUN,IN_JUL,IN_AUG,IN_SEP,IN_OCT,IN_NOV,IN_DEC,DESC_ALERT,DESC_FIRE,DESC_OTHER,DESC_NEW,NB_UNITS,Median_NrIncidentsLastWeek,Median_NrIncidentsLastMonth,Median_NrCrimesLastWeek,Median_NrCrimesLastMonth,Median_NrIncidentsLastWeekPast,Median_NrIncidentsLastMonthPast,Median_NrCrimesLastWeekPast,Median_NrCrimesLastMonthPast,NB_PROPERTIES,FLOORS,HOUSINGS,YEAR_CONSTRUCTION,LAND_AREA,BUILDING_AREA,USAGE_LOGEMENT,CATEGORY_REGULAR,CATEGORY_CONDOMINIUM,NB_INCIDENTS
25-69,0.049,0.098,0.024,0.098,0.098,0.122,0.122,0.024,0.049,0.098,0.073,0.146,0.854,0.049,0.098,0,3,0,0,0,0,0,0,0,0,409,2,1,1937,262,169,0.983,0.919,0.081,41
25-70,0.1,0.1,0.075,0.05,0.125,0.15,0.1,0.075,0.075,0.025,0.025,0.1,0.875,0,0.125,0,3.5,0,1,0,0,0,1,0,0.5,168,2,2,1931.5,274,252.5,0.94,0.72,0.28,40
25-71,0.061,0,0.03,0.03,0.121,0.061,0.121,0.121,0.091,0.091,0.182,0.091,0.818,0.121,0.061,0,3,0,0,0,1,0,0,0,0,297,2,2,1925,260,254,0.997,0.626,0.374,33
25-72,0.175,0.079,0.048,0.079,0.079,0.079,0.079,0.079,0.143,0.095,0.032,0.032,0.73,0.095,0.175,0,3,0,1,0,1,0,1,0,1,245,2,1,1926,277,251,0.955,0.767,0.233,63
25-73,0.095,0.067,0.105,0.048,0.029,0.038,0.076,0.133,0.067,0.171,0.086,0.086,0.914,0.019,0.067,0,4,0,1,0,1,0,2,0,1,239,2,1,1929,184,201,0.891,0.485,0.515,105
25-74,0.14,0.047,0,0.07,0.093,0.07,0.023,0.116,0.116,0.07,0.186,0.07,1,0,0,0,3,0,1,0,0,0,0,0,0,318,2,1,1919,278,218,0.984,0.843,0.157,43
25-75,0.074,0.103,0.044,0.059,0.11,0.081,0.088,0.162,0.074,0.088,0.037,0.081,0.838,0.096,0.066,0,3,0,2,0,2,0,2,0,2,246,2,1,1914,288.5,201,0.89,0.89,0.11,136
25-76,0.098,0.146,0.049,0.049,0.024,0.122,0.122,0.098,0.073,0.073,0.073,0.073,0.902,0.049,0.049,0,3,0,0,0,0,0,0,0,0,184,2,1,1980,163,201,0.935,0.489,0.511,41
25-77,0.097,0.097,0.065,0.032,0.032,0.097,0.032,0.161,0.032,0.097,0.065,0.194,0.871,0.065,0.065,0,4,0,0,0,0,0,0,0,0,191,2,1,2011,35,201,0.932,0.199,0.801,31
25-78,0.024,0.107,0.071,0.143,0.036,0.06,0.167,0.107,0.083,0.107,0.024,0.071,0.833,0.107,0.06,0,4,0,1,0,2,0,1,0,3,322,2,1,1968,165.5,201,0.941,0.556,0.444,84
25-79,0.034,0.069,0.069,0.103,0,0.207,0.172,0.034,0.103,0.207,0,0,0.552,0.138,0.31,0,3,0,0,0,2,0,0,0,1,283,2,1,1987,58,201,0.919,0.473,0.527,29
25-80,0.042,0.056,0.139,0.083,0.083,0.056,0.069,0.139,0.125,0.125,0.028,0.056,0.861,0.042,0.097,0,3.5,0,1,0,1,0,1,0,1,179,2,1,2004,44,201,0.911,0.207,0.793,72
25-81,0.039,0.137,0.039,0.059,0.137,0.157,0.118,0.059,0.137,0.039,0.02,0.059,0.745,0.059,0.196,0,4,0,1,0,0,0,1,0,0,66,2,1,2001,151.5,201,0.985,0.364,0.636,51
25-82,0.163,0.047,0.07,0.023,0.14,0.07,0.07,0.116,0.047,0.116,0.047,0.093,0.698,0.023,0.279,0,3,0,1,0,0,0,0,0,0,65,2,1,1900,192,190,0.938,0.954,0.046,43
25-83,0.089,0.156,0.133,0.089,0.044,0.089,0.089,0.067,0.089,0.044,0.044,0.067,0.667,0.133,0.2,0,4,0,1,0,1,0,1,0,1,303,2,1,1900,190,201,0.96,0.825,0.175,45
25-84,0.057,0.114,0.086,0.057,0.143,0.086,0.086,0.057,0.114,0.086,0.029,0.086,0.771,0,0.229,0,4,0,0,0,0,0,0,0,0,70,2,1,1931,217,201.5,0.914,0.629,0.371,35
25-87,0.25,0,0,0.25,0,0,0,0.25,0,0,0.25,0,0.5,0.25,0.25,0,3.5,0,0,0,0,0,0,0,0,1,1,1,2002,70500,13958,0,1,0,4
26-12,0.143,0,0,0,0.143,0.143,0.143,0.143,0,0.143,0.143,0,0.857,0.143,0,0,4,0,0,0,0,0,0,0,0,2,1.5,1,2000.5,5092.5,295,1,1,0,7
26-13,0,0,0,0,0,0.5,0,0,0.5,0,0,0,1,0,0,0,5.5,0,0,0,0,0,0,0,0,6,1,1,1909,4929,153,1,1,0,2
26-14,0,0,0,0.125,0.125,0.125,0.125,0,0.25,0,0.125,0.125,0.5,0,0.5,0,1.5,0,0,0,0,0,0,0,0,31,2,1,1968,6522,201,0.645,1,0,8
26-15,0,0,0,0.167,0,0.333,0.167,0,0,0.333,0,0,0.333,0,0.667,0,2.5,0,0,0,0,0,0,0,0,1,1,1,1917,3558,90,1,1,0,6
26-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,1968,1342,201,0.571,1,0,0
26-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1956,1523,110,1,1,0,0
26-22,0.25,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,3.5,0,0,0,0,0,0,0,0,97,1,1,1984,615,108,0.969,1,0,4
26-23,0,0,0,0,0,0.5,0,0.25,0.25,0,0,0,0.5,0,0.5,0,1.5,0,0,0,0,0,0,0,0,39,1,1,1976,720,94,0.974,1,0,4
26-24,0,0.154,0.077,0,0.077,0.077,0.077,0.154,0.077,0.077,0,0.231,0.615,0.154,0.231,0,3,0,0,0,1,0,0,0,1,51,2,1,1964,605,201,0.941,0.667,0.333,13
26-25,0.049,0.024,0.195,0.073,0.122,0.049,0.024,0.073,0.073,0.122,0.098,0.098,0.902,0,0.098,0,4,0,0,0,0,0,0,0,0,34,2,1.5,1960,887.5,239.5,0.824,0.912,0.088,41
26-26,0.091,0,0.091,0.091,0,0,0.182,0.182,0.364,0,0,0,0.636,0.182,0.182,0,3,0,0,0,0,0,0,0,0,115,1,1,1959,643,107,0.922,1,0,11
26-27,0,0.4,0,0,0.2,0,0,0,0,0.4,0,0,0.8,0,0.2,0,3,0,0,0,0,0,0,0,0,179,1,1,1968,567,102,0.994,1,0,5
26-28,0,0,0,0.143,0,0.143,0.286,0.143,0,0,0.143,0.143,0.714,0.143,0.143,0,3,0,0,0,0,0,0,0,0,189,1,1,1958,588,104,0.979,1,0,7
26-29,0.125,0,0.125,0,0,0.125,0,0.125,0.125,0.125,0.125,0.125,0.75,0.125,0.125,0,3,0,0,0,0,0,0,0,0,125,2,1,1966,630,156,0.976,1,0,8
26-30,0.122,0.122,0.082,0.102,0.122,0.02,0.082,0.061,0,0.122,0.061,0.102,0.939,0.02,0.041,0,3,0,1,0,0,0,1,0,0,126,2,1,1972,604.5,177,0.937,0.778,0.222,49
26-31,0.032,0.032,0.032,0.032,0.032,0.161,0.161,0.097,0.032,0.226,0.097,0.065,0.935,0.032,0.032,0,3,0,0,0,0,0,0,0,0,617,2,1,2007,105,201,0.909,0.096,0.904,31
26-32,0,0.25,0,0.167,0,0.083,0.083,0.083,0,0.167,0,0.167,0.667,0,0.333,0,3,0,0,0,0,0,0,0,0,328,2,1,1975,242,101,1,0.402,0.598,12
26-33,0.071,0,0.143,0.071,0.143,0,0.071,0.071,0.143,0.071,0.143,0.071,0.714,0.071,0.214,0,3,0,0,0,0,0,0,0,0,199,2,1,1988,552,215,0.995,1,0,14
26-34,0,0.167,0,0,0.167,0,0,0.167,0.167,0.333,0,0,0.667,0.167,0.167,0,3,0,0,0,0,0,0,0,0,114,2,1,1967,566,168,0.982,1,0,6
26-35,0.031,0.063,0.031,0.125,0.125,0.156,0.094,0,0.125,0.031,0.031,0.188,0.938,0.063,0,0,4,0,0,0,0,0,0,0,0,111,1,1,1967,585,114,0.892,0.946,0.054,32
26-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1988,523,263,0.667,1,0,0
26-37,0.154,0,0.077,0,0.077,0,0.077,0.154,0.077,0.231,0.154,0,0.923,0.077,0,0,4,0,0,0,0,0,0,0,0,9,1,1,1976,7776,1894,0,1,0,13
26-38,0.1,0.05,0.05,0.1,0.05,0,0.2,0,0.1,0.25,0.1,0,0.95,0,0.05,0,3,0,0.5,0,0,0,0,0,0,6,1,1,1973,7257.5,2385,0,1,0,20
26-39,0.231,0.077,0.231,0.077,0.154,0,0.154,0,0,0,0,0.077,0.846,0,0.154,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
26-40,0.25,0,0,0,0,0,0.5,0,0,0.25,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,9,2,1,1990,5078,201,0.333,1,0,4
26-41,0.091,0,0.091,0,0.182,0,0.091,0,0.182,0,0.182,0.182,0.818,0.182,0,0,4,0,0,0,0,0,0,0,0,14,1,1,1969.5,7641,1041,0,0.857,0.143,11
26-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,1,1974.5,4782,1510.5,0,1,0,0
26-43,0.125,0.083,0.125,0.167,0.042,0.083,0.125,0,0.125,0.042,0,0.083,0.667,0.042,0.292,0,3.5,0,0,0,0,0,0,0,0,9,1,1,1974,18763,201,0,1,0,24
26-45,0.1,0.15,0.05,0,0.1,0,0.15,0,0.05,0.1,0.05,0.25,0.85,0.05,0.1,0,3,0,0,0,0,0,0,0,0,3,1,1,1987,26021,14555,0,1,0,20
26-46,0,0.091,0.091,0.455,0.091,0.091,0.091,0,0,0,0,0.091,0.909,0,0.091,0,4,0,0,0,0,0,0,0,0,12,2,1,1982.5,6352.5,201,0,0.917,0.083,11
26-48,0,0,0.4,0.2,0,0,0,0,0,0.4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,11,1,1,1971,4655,539,0,1,0,5
26-52,0,0.167,0.167,0,0,0.167,0.333,0,0.167,0,0,0,1,0,0,0,3.5,0,0,0,0,0,0,0,0,1,1,1,2004,83440,201,0,1,0,6
26-54,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
26-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1959,13506,1714,0,1,0,0
26-56,0,0,0,0,0.1,0.3,0.1,0.1,0.1,0,0.3,0,0.8,0,0.2,0,3,0,0,0,0,0,0,0,0,25,2,1,1968,3764,661,0,0.8,0.2,10
26-57,0.143,0,0.143,0.143,0.143,0.143,0,0,0,0,0.143,0.143,0.571,0.143,0.286,0,4,0,0,0,0,0,0,0,0,27,2,1,1964,2393,201,0,0.259,0.741,7
26-58,0.174,0.087,0.087,0.043,0.043,0.087,0.043,0.174,0.043,0.087,0.043,0.087,0.957,0,0.043,0,3,0,1,0,0,0,1,0,0,10,1,1,1975.5,13223.5,2109.5,0,1,0,23
26-59,0.25,0.167,0.042,0,0.167,0.125,0.042,0.042,0.125,0.042,0,0,0.958,0,0.042,0,3,0,0,0,0,0,0,0,0,2,1,1,1985.5,9149,2806.5,0,1,0,24
26-62,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,10,0,0,0,0,0,0,0,0,68,2,1,1985,292.5,209,0.971,0.015,0.985,2
26-63,0.125,0.067,0.087,0.038,0.067,0.038,0.144,0.077,0.077,0.135,0.087,0.058,0.904,0.048,0.048,0,4,0,1.5,0,0,0,1,0,0,765,2,1,1986,65,201,0.937,0.031,0.969,104
26-64,0.098,0.033,0.082,0.082,0.066,0.164,0.082,0.049,0.082,0.098,0.049,0.115,0.852,0.082,0.066,0,4,0,1,0,0,0,1,0,0,371,2,1,2003,73,201,0.863,0.113,0.887,61
26-65,0.077,0.031,0.108,0.108,0.092,0.046,0.138,0.123,0.031,0.123,0.046,0.077,0.815,0.015,0.169,0,4,0,1,0,0,0,1,0,0,106,2,1,1973,331,210.5,0.981,0.151,0.849,65
26-66,0.077,0.038,0,0.115,0.154,0.154,0.038,0.077,0.077,0.077,0.115,0.077,0.923,0,0.077,0,3,0,0,0,0,0,0,0,0,166,2,1,1976,545.5,312.5,0.982,1,0,26
26-67,0.071,0.071,0.143,0,0.286,0.071,0,0.071,0.143,0.071,0.071,0,0.786,0,0.214,0,3,0,0,0,0,0,0,0,0,122,2,1,1966,669,276,1,1,0,14
26-68,0.079,0.184,0.158,0.105,0.026,0.026,0.079,0.105,0.079,0.053,0.053,0.053,0.921,0.026,0.053,0,3,0,1,0,0,0,0.5,0,0,132,2,1,1940,623.5,210,0.985,1,0,38
26-69,0.25,0.1,0.15,0,0.1,0.15,0.05,0.1,0.05,0.05,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,171,2,1,1936,575,196,0.982,0.982,0.018,20
26-70,0.097,0.056,0.048,0.089,0.105,0.081,0.097,0.056,0.073,0.121,0.081,0.097,0.903,0.048,0.048,0,3,0,2,0,1,0,2,0,1,308,2,1,1981,279,214.5,0.896,0.529,0.471,124
26-71,0.078,0.039,0,0.068,0.087,0.117,0.165,0.087,0.126,0.097,0.049,0.087,0.825,0.087,0.087,0,4,0,2,0,1,0,1,0,1,251,2,2,1930,283,218,0.916,0.717,0.283,103
26-72,0.085,0.085,0.085,0.042,0.099,0.099,0.141,0.113,0.07,0.056,0.042,0.085,0.831,0.028,0.141,0,4,0,1,0,1,0,1,0,1,286,2,1,1929,292,206,0.825,0.657,0.343,71
26-73,0.091,0.091,0.121,0.061,0.152,0.152,0.091,0.061,0.061,0.091,0,0.03,0.879,0,0.121,0,3,0,0,0,0,0,1,0,1,341,2,1,1925,223,209,0.974,0.757,0.243,33
26-74,0.092,0.123,0.092,0.031,0.077,0.077,0.123,0.062,0.077,0.092,0.092,0.062,0.969,0.031,0,0,3,0,1,0,0,0,1,0,0,259,2,1,1923,357,219,0.961,0.934,0.066,65
26-75,0.07,0.058,0.093,0.07,0.105,0.128,0.14,0.035,0.012,0.116,0.035,0.14,0.907,0.023,0.07,0,3,0,1,0,2,0,1,0,2,291,2,1,1910,245,217,0.893,0.863,0.137,86
26-76,0.06,0.06,0.09,0.119,0.075,0.134,0.104,0.075,0.075,0.06,0.045,0.104,0.896,0.075,0.03,0,4,0,1,0,1,0,1,0,1,355,2,1,1919,239,210,0.896,0.642,0.358,67
26-77,0.082,0.02,0.122,0.082,0.041,0.02,0.143,0.02,0.082,0.143,0.082,0.163,0.898,0,0.102,0,3,0,1,0,1,0,1,0,1,179,2,1,1988,102,230,0.916,0.341,0.659,49
26-78,0.072,0.096,0.048,0.096,0.108,0.157,0.012,0.072,0.108,0.096,0.036,0.096,0.711,0.096,0.193,0,3,0,1,0,1,0,1,0,1,272,2,2,1910,176,302.5,0.915,0.581,0.419,83
26-79,0.032,0.108,0.022,0.086,0.108,0.129,0.118,0.086,0.075,0.075,0.065,0.097,0.699,0.097,0.204,0,3,0,1,0,2,0,1,0,2,355,2,1,1931,198,201,0.746,0.645,0.355,93
26-80,0.219,0.109,0.109,0.047,0.109,0.078,0.078,0.031,0.109,0.078,0.016,0.016,0.656,0.094,0.25,0,3,0,1,0,1,0,1,0,1,336,2,1,1996,63,201,0.961,0.42,0.58,64
26-81,0.095,0.032,0.063,0.074,0.189,0.074,0.095,0.147,0.063,0.053,0.021,0.095,0.663,0.074,0.263,0,4,0,1,0,2,0,1,0,3,474,2,1,2009,48,201,0.703,0.194,0.806,95
26-82,0.229,0.084,0.108,0.036,0.06,0.157,0.048,0.12,0.024,0.072,0.048,0.012,0.771,0.048,0.181,0,3,0,1,0,2,0,1,0,2,293,2,1,1937,153,201,0.87,0.509,0.491,83
26-83,0.057,0,0.057,0.019,0.075,0.132,0.094,0.075,0.094,0.094,0.17,0.132,0.528,0.094,0.377,0,3,0,1,0,2,0,1,0,2,270,2,1,1986,127,201,0.937,0.504,0.496,53
26-84,0.138,0.046,0.046,0.046,0.108,0.138,0.046,0.046,0.108,0.092,0.108,0.077,0.738,0.062,0.2,0,3,0,1,0,1,0,1,0,1,428,2,1,1900,183.5,199,0.946,0.829,0.171,65
26-85,0.118,0.065,0.097,0.032,0.118,0.054,0.097,0.075,0.054,0.129,0.086,0.075,0.72,0.086,0.194,0,4,0,1,0,1,0,1,0,1,263,2,1,2003,97,201,0.92,0.479,0.521,93
26-87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,2,1,2002,46137,201,0,1,0,1
27-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1927,135431,201,1,1,0,0
27-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.5,1,1968,3005,141.5,0.667,1,0,0
27-22,0,0,0,0,0,0,0.667,0,0.333,0,0,0,0.333,0.667,0,0,5,0,0,0,0,0,0,0,0,66,1,1,1976.5,738.5,109,0.939,0.909,0.091,3
27-23,0.125,0.125,0,0,0.125,0,0.125,0,0,0.125,0.125,0.25,0.75,0.125,0.125,0,2.5,0,0,0,0,0,0,0,0,115,1,1,1973,697,114,0.974,1,0,8
27-24,0,0,0,0.333,0,0,0,0.333,0,0,0.333,0,0.333,0,0.667,0,1,0,0,0,0,0,0,0,0,54,2,1,1962,534.5,135.5,0.648,1,0,3
27-25,0,0.167,0.333,0,0.167,0.167,0,0,0.167,0,0,0,0.667,0.333,0,0,3,0,0,0,0,0,0,0,0,54,2,1,1940.5,581.5,172.5,0.722,1,0,6
27-26,0.043,0,0.043,0.174,0.217,0.13,0.087,0.087,0.043,0.13,0.043,0,0.609,0.174,0.217,0,4,0,0,0,1,0,0,0,0,113,1,1,1963,588,122,0.876,1,0,23
27-27,0,0,0.143,0.143,0.286,0,0,0.143,0,0.143,0.143,0,0.857,0,0.143,0,3,0,0,0,0,0,0,0,0,132,1,1,1965.5,557,104,0.947,1,0,7
27-28,0,0.1,0,0.1,0,0.2,0.1,0,0,0.3,0,0.2,0.9,0,0.1,0,3,0,0,0,0,0,0,0,0,116,2,1,1964,604.5,127.5,1,1,0,10
27-29,0.143,0.048,0.048,0.095,0,0.143,0.238,0,0.143,0,0.048,0.095,0.714,0.095,0.19,0,3,0,0,0,0,0,0,0,0,173,2,1,1964,610,141,0.983,1,0,21
27-30,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0.5,0,1,0,0,0,0,0,0,0,0,246,2,1,2011,110,201,0.756,0.256,0.744,2
27-31,0.15,0.05,0,0.05,0.05,0.2,0.05,0.05,0.1,0.15,0.05,0.1,0.85,0.05,0.1,0,3,0,0,0,0,0,0,0,0,269,2,1,1975,297,132,0.996,0.866,0.134,20
27-32,0,0,0.429,0,0,0.143,0,0.143,0,0,0.143,0.143,0.714,0.286,0,0,3,0,0,0,0,0,0,0,0,135,2,1,1974,527,212,0.978,1,0,7
27-33,0,0.1,0,0,0.2,0,0.2,0,0,0.1,0.2,0.2,1,0,0,0,2.5,0,0,0,0,0,0,0,0,133,2,1,1990,585,324,0.992,1,0,10
27-34,0,0,0.083,0.083,0,0.25,0.167,0.083,0,0.25,0.083,0,0.833,0,0.167,0,3,0,0,0,0,0,0,0,0,179,2,1,1988,579,315,0.966,1,0,12
27-35,0.091,0,0,0,0.091,0,0.182,0.182,0.182,0.182,0,0.091,1,0,0,0,3,0,0,0,0,0,0,0,0,73,2,1,1988,757,338,0.945,1,0,11
27-36,0.333,0,0,0,0,0,0,0,0.333,0,0,0.333,1,0,0,0,4,0,0,0,0,0,0,0,0,44,2,1,1987,513.5,240.5,0.932,1,0,3
27-37,0,0,0.2,0,0.2,0.2,0.4,0,0,0,0,0,0.8,0,0.2,0,4,0,0,0,0,0,0,0,0,9,2,1,1968,12478,201,0,1,0,5
27-38,0.571,0.286,0,0,0,0,0,0,0,0,0.143,0,1,0,0,0,3,0,0,0,0,0,0,0,0,7,1,1,1996,11148,201,0,1,0,7
27-39,0.154,0.077,0.154,0.038,0.115,0.115,0.077,0.038,0.154,0.038,0,0.038,0.731,0.115,0.154,0,3,0,0,1,4,0,0,1,3.5,11,1,1,1979,3488,201,0,1,0,26
27-40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27-41,0.143,0.095,0.095,0.095,0.095,0.167,0.095,0,0.071,0,0.071,0.071,0.881,0.048,0.071,0,4,0,1,0,1,0,0,0,1,3,2,1,2012,11925,201,0,1,0,42
27-42,0.036,0.107,0.107,0.036,0.071,0.179,0.036,0.036,0.036,0.143,0.036,0.179,0.964,0,0.036,0,4,0,0,0,0,0,0,0,0,12,1,1,1975,19182,5995.5,0,1,0,28
27-43,0,0,0,0.143,0,0.143,0,0.143,0.286,0.143,0.143,0,0.714,0,0.286,0,4,0,0,0,0,0,0,0,0,5,1,1,1980,16309,1881,0,1,0,7
27-44,0.12,0.12,0.04,0.08,0,0.04,0.04,0.12,0.24,0.12,0.04,0.04,1,0,0,0,4,0,0,0,0,0,0,0,0,23,2,1,1968,16129,201,0,0.913,0.087,25
27-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,1996,4451,201,0,0.529,0.471,0
27-46,0,0,0,0,0.5,0,0.25,0,0,0,0,0.25,0.5,0,0.5,0,2.5,0,0,0,0,0,0,0,0,6,2,1,1983.5,7932.5,201,0,0.833,0.167,4
27-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1977,50699.5,5407,0,1,0,0
27-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1968.5,3931.5,1188.5,0.5,1,0,0
27-52,0.143,0.143,0,0.286,0.143,0.286,0,0,0,0,0,0,0.429,0.286,0.286,0,4,0,0,0,0,0,0,0,0,1,1,1,1971,5906,877,0,1,0,7
27-53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,3,0,0,1,4,5,1,1,1967,7433,587,0,1,0,1
27-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1964,28990,10449,0,1,0,0
27-55,0.045,0.182,0.182,0.091,0.091,0,0.091,0.091,0.045,0.136,0,0.045,0.727,0.091,0.182,0,3,0,0,0,0,0,0,0,0,22,1,1,1969.5,5304,1948,0,0.727,0.273,22
27-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1986.5,16871,1759,0,1,0,0
27-57,0,0.056,0.056,0,0.056,0.278,0.056,0.056,0.056,0.278,0.056,0.056,0.833,0,0.167,0,3,0,0,0,1,0,0,0,1,10,1,1,1969.5,7075.5,2765,0,1,0,18
27-58,0.167,0.083,0,0.083,0,0,0.083,0.083,0.167,0.25,0.083,0,0.75,0.083,0.167,0,3,0,0,1,4.5,0,0,0.5,2.5,22,1,1,1988,3245.5,201,0,0.5,0.5,12
27-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1985,9376.5,3364.5,0,1,0,0
27-62,0.667,0,0,0,0,0,0.333,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,17,2,1,1982,321,201,0.824,0.353,0.647,3
27-63,0,0,0.1,0.2,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.9,0.1,0,0,3,0,0,0,0,0,0,0,0,212,2,1,1989,51.5,296,0.816,0.363,0.637,10
27-64,0.143,0.143,0.143,0.143,0,0,0.143,0.143,0.143,0,0,0,0.857,0,0.143,0,4,0,0,0,0,0,0,0,0,98,2,1,1988,82,481,0.908,0.143,0.857,7
27-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,1972,472.5,285.5,0.889,1,0,0
27-66,0.111,0.056,0.056,0,0.056,0.111,0.111,0,0.056,0.333,0,0.111,0.944,0,0.056,0,3,0,0,0,0,0,0,0,0,124,2,1,1968,561,274,0.96,1,0,18
27-67,0,0.19,0.095,0,0.095,0.143,0.095,0.095,0.048,0.143,0,0.095,0.81,0,0.19,0,3,0,0,0,0,0,0,0,0,57,2,1,1964,650,299,1,1,0,21
27-68,0,0,0.05,0.05,0.15,0.05,0.05,0.3,0.05,0,0.1,0.2,0.8,0.2,0,0,3,0,0,0,0,0,0,0,0,114,2,1,1952,758,261,0.982,1,0,20
27-69,0.063,0.167,0.042,0.042,0.021,0.021,0.229,0.063,0.104,0.125,0.042,0.083,0.813,0.104,0.083,0,3,0,1,0,1,0,0.5,0,1,145,2,2,1940,464,230,0.972,0.938,0.062,48
