ID,LAT_MIN,LNG_MIN,LAT_MAX,LNG_MAX,LAT_ID,LNG_ID
63-46,45.5922,-73.7615,45.5953,-73.75619999999999,63,46
64-46,45.5953,-73.7615,45.5984,-73.75619999999999,64,46
65-46,45.5984,-73.7615,45.6015,-73.75619999999999,65,46
66-46,45.6015,-73.7615,45.6046,-73.75619999999999,66,46
67-46,45.6046,-73.7615,45.6077,-73.75619999999999,67,46
68-46,45.6077,-73.7615,45.6108,-73.75619999999999,68,46
69-46,45.6108,-73.7615,45.6139,-73.75619999999999,69,46
70-46,45.6139,-73.7615,45.617,-73.75619999999999,70,46
71-46,45.617,-73.7615,45.6201,-73.75619999999999,71,46
72-46,45.6201,-73.7615,45.6232,-73.75619999999999,72,46
73-46,45.6232,-73.7615,45.6263,-73.75619999999999,73,46
74-46,45.6263,-73.7615,45.6294,-73.75619999999999,74,46
75-46,45.6294,-73.7615,45.6325,-73.75619999999999,75,46
76-46,45.6325,-73.7615,45.635600000000004,-73.75619999999999,76,46
77-46,45.635600000000004,-73.7615,45.6387,-73.75619999999999,77,46
78-46,45.6387,-73.7615,45.6418,-73.75619999999999,78,46
79-46,45.6418,-73.7615,45.6449,-73.75619999999999,79,46
80-46,45.6449,-73.7615,45.648,-73.75619999999999,80,46
81-46,45.648,-73.7615,45.6511,-73.75619999999999,81,46
82-46,45.6511,-73.7615,45.6542,-73.75619999999999,82,46
83-46,45.6542,-73.7615,45.6573,-73.75619999999999,83,46
84-46,45.6573,-73.7615,45.6604,-73.75619999999999,84,46
85-46,45.6604,-73.7615,45.6635,-73.75619999999999,85,46
86-46,45.6635,-73.7615,45.6666,-73.75619999999999,86,46
87-46,45.6666,-73.7615,45.6697,-73.75619999999999,87,46
88-46,45.6697,-73.7615,45.6728,-73.75619999999999,88,46
89-46,45.6728,-73.7615,45.6759,-73.75619999999999,89,46
90-46,45.6759,-73.7615,45.679,-73.75619999999999,90,46
91-46,45.679,-73.7615,45.6821,-73.75619999999999,91,46
92-46,45.6821,-73.7615,45.6852,-73.75619999999999,92,46
93-46,45.6852,-73.7615,45.6883,-73.75619999999999,93,46
94-46,45.6883,-73.7615,45.6914,-73.75619999999999,94,46
95-46,45.6914,-73.7615,45.6945,-73.75619999999999,95,46
96-46,45.6945,-73.7615,45.6976,-73.75619999999999,96,46
97-46,45.6976,-73.7615,45.7007,-73.75619999999999,97,46
98-46,45.7007,-73.7615,45.7038,-73.75619999999999,98,46
99-46,45.7038,-73.7615,45.7069,-73.75619999999999,99,46
100-46,45.7069,-73.7615,45.71,-73.75619999999999,100,46
1-47,45.4,-73.75619999999999,45.4031,-73.7509,1,47
2-47,45.4031,-73.75619999999999,45.4062,-73.7509,2,47
3-47,45.4062,-73.75619999999999,45.4093,-73.7509,3,47
4-47,45.4093,-73.75619999999999,45.4124,-73.7509,4,47
5-47,45.4124,-73.75619999999999,45.4155,-73.7509,5,47
6-47,45.4155,-73.75619999999999,45.4186,-73.7509,6,47
7-47,45.4186,-73.75619999999999,45.4217,-73.7509,7,47
8-47,45.4217,-73.75619999999999,45.4248,-73.7509,8,47
9-47,45.4248,-73.75619999999999,45.4279,-73.7509,9,47
10-47,45.4279,-73.75619999999999,45.431,-73.7509,10,47
11-47,45.431,-73.75619999999999,45.4341,-73.7509,11,47
12-47,45.4341,-73.75619999999999,45.4372,-73.7509,12,47
13-47,45.4372,-73.75619999999999,45.4403,-73.7509,13,47
14-47,45.4403,-73.75619999999999,45.4434,-73.7509,14,47
15-47,45.4434,-73.75619999999999,45.4465,-73.7509,15,47
16-47,45.4465,-73.75619999999999,45.4496,-73.7509,16,47
17-47,45.4496,-73.75619999999999,45.4527,-73.7509,17,47
18-47,45.4527,-73.75619999999999,45.455799999999996,-73.7509,18,47
19-47,45.455799999999996,-73.75619999999999,45.4589,-73.7509,19,47
20-47,45.4589,-73.75619999999999,45.461999999999996,-73.7509,20,47
21-47,45.461999999999996,-73.75619999999999,45.4651,-73.7509,21,47
22-47,45.4651,-73.75619999999999,45.468199999999996,-73.7509,22,47
23-47,45.468199999999996,-73.75619999999999,45.4713,-73.7509,23,47
24-47,45.4713,-73.75619999999999,45.474399999999996,-73.7509,24,47
25-47,45.474399999999996,-73.75619999999999,45.4775,-73.7509,25,47
26-47,45.4775,-73.75619999999999,45.4806,-73.7509,26,47
27-47,45.4806,-73.75619999999999,45.4837,-73.7509,27,47
28-47,45.4837,-73.75619999999999,45.4868,-73.7509,28,47
29-47,45.4868,-73.75619999999999,45.4899,-73.7509,29,47
30-47,45.4899,-73.75619999999999,45.493,-73.7509,30,47
31-47,45.493,-73.75619999999999,45.4961,-73.7509,31,47
32-47,45.4961,-73.75619999999999,45.4992,-73.7509,32,47
33-47,45.4992,-73.75619999999999,45.5023,-73.7509,33,47
34-47,45.5023,-73.75619999999999,45.5054,-73.7509,34,47
35-47,45.5054,-73.75619999999999,45.5085,-73.7509,35,47
36-47,45.5085,-73.75619999999999,45.5116,-73.7509,36,47
37-47,45.5116,-73.75619999999999,45.5147,-73.7509,37,47
38-47,45.5147,-73.75619999999999,45.5178,-73.7509,38,47
39-47,45.5178,-73.75619999999999,45.5209,-73.7509,39,47
40-47,45.5209,-73.75619999999999,45.524,-73.7509,40,47
41-47,45.524,-73.75619999999999,45.5271,-73.7509,41,47
42-47,45.5271,-73.75619999999999,45.5302,-73.7509,42,47
43-47,45.5302,-73.75619999999999,45.5333,-73.7509,43,47
44-47,45.5333,-73.75619999999999,45.5364,-73.7509,44,47
45-47,45.5364,-73.75619999999999,45.5395,-73.7509,45,47
46-47,45.5395,-73.75619999999999,45.5426,-73.7509,46,47
47-47,45.5426,-73.75619999999999,45.5457,-73.7509,47,47
48-47,45.5457,-73.75619999999999,45.5488,-73.7509,48,47
49-47,45.5488,-73.75619999999999,45.551899999999996,-73.7509,49,47
50-47,45.551899999999996,-73.75619999999999,45.555,-73.7509,50,47
51-47,45.555,-73.75619999999999,45.5581,-73.7509,51,47
52-47,45.5581,-73.75619999999999,45.5612,-73.7509,52,47
53-47,45.5612,-73.75619999999999,45.5643,-73.7509,53,47
54-47,45.5643,-73.75619999999999,45.5674,-73.7509,54,47
55-47,45.5674,-73.75619999999999,45.5705,-73.7509,55,47
56-47,45.5705,-73.75619999999999,45.5736,-73.7509,56,47
57-47,45.5736,-73.75619999999999,45.5767,-73.7509,57,47
58-47,45.5767,-73.75619999999999,45.5798,-73.7509,58,47
59-47,45.5798,-73.75619999999999,45.5829,-73.7509,59,47
60-47,45.5829,-73.75619999999999,45.586,-73.7509,60,47
61-47,45.586,-73.75619999999999,45.5891,-73.7509,61,47
62-47,45.5891,-73.75619999999999,45.5922,-73.7509,62,47
63-47,45.5922,-73.75619999999999,45.5953,-73.7509,63,47
64-47,45.5953,-73.75619999999999,45.5984,-73.7509,64,47
65-47,45.5984,-73.75619999999999,45.6015,-73.7509,65,47
66-47,45.6015,-73.75619999999999,45.6046,-73.7509,66,47
67-47,45.6046,-73.75619999999999,45.6077,-73.7509,67,47
68-47,45.6077,-73.75619999999999,45.6108,-73.7509,68,47
69-47,45.6108,-73.75619999999999,45.6139,-73.7509,69,47
70-47,45.6139,-73.75619999999999,45.617,-73.7509,70,47
71-47,45.617,-73.75619999999999,45.6201,-73.7509,71,47
72-47,45.6201,-73.75619999999999,45.6232,-73.7509,72,47
73-47,45.6232,-73.75619999999999,45.6263,-73.7509,73,47
74-47,45.6263,-73.75619999999999,45.6294,-73.7509,74,47
75-47,45.6294,-73.75619999999999,45.6325,-73.7509,75,47
76-47,45.6325,-73.75619999999999,45.635600000000004,-73.7509,76,47
77-47,45.635600000000004,-73.75619999999999,45.6387,-73.7509,77,47
78-47,45.6387,-73.75619999999999,45.6418,-73.7509,78,47
79-47,45.6418,-73.75619999999999,45.6449,-73.7509,79,47
80-47,45.6449,-73.75619999999999,45.648,-73.7509,80,47
81-47,45.648,-73.75619999999999,45.6511,-73.7509,81,47
82-47,45.6511,-73.75619999999999,45.6542,-73.7509,82,47
83-47,45.6542,-73.75619999999999,45.6573,-73.7509,83,47
84-47,45.6573,-73.75619999999999,45.6604,-73.7509,84,47
85-47,45.6604,-73.75619999999999,45.6635,-73.7509,85,47
86-47,45.6635,-73.75619999999999,45.6666,-73.7509,86,47
87-47,45.6666,-73.75619999999999,45.6697,-73.7509,87,47
88-47,45.6697,-73.75619999999999,45.6728,-73.7509,88,47
89-47,45.6728,-73.75619999999999,45.6759,-73.7509,89,47
90-47,45.6759,-73.75619999999999,45.679,-73.7509,90,47
91-47,45.679,-73.75619999999999,45.6821,-73.7509,91,47
92-47,45.6821,-73.75619999999999,45.6852,-73.7509,92,47
93-47,45.6852,-73.75619999999999,45.6883,-73.7509,93,47
94-47,45.6883,-73.75619999999999,45.6914,-73.7509,94,47
95-47,45.6914,-73.75619999999999,45.6945,-73.7509,95,47
96-47,45.6945,-73.75619999999999,45.6976,-73.7509,96,47
97-47,45.6976,-73.75619999999999,45.7007,-73.7509,97,47
98-47,45.7007,-73.75619999999999,45.7038,-73.7509,98,47
99-47,45.7038,-73.75619999999999,45.7069,-73.7509,99,47
100-47,45.7069,-73.75619999999999,45.71,-73.7509,100,47
1-48,45.4,-73.7509,45.4031,-73.7456,1,48
2-48,45.4031,-73.7509,45.4062,-73.7456,2,48
3-48,45.4062,-73.7509,45.4093,-73.7456,3,48
4-48,45.4093,-73.7509,45.4124,-73.7456,4,48
5-48,45.4124,-73.7509,45.4155,-73.7456,5,48
6-48,45.4155,-73.7509,45.4186,-73.7456,6,48
7-48,45.4186,-73.7509,45.4217,-73.7456,7,48
8-48,45.4217,-73.7509,45.4248,-73.7456,8,48
9-48,45.4248,-73.7509,45.4279,-73.7456,9,48
10-48,45.4279,-73.7509,45.431,-73.7456,10,48
11-48,45.431,-73.7509,45.4341,-73.7456,11,48
12-48,45.4341,-73.7509,45.4372,-73.7456,12,48
13-48,45.4372,-73.7509,45.4403,-73.7456,13,48
14-48,45.4403,-73.7509,45.4434,-73.7456,14,48
15-48,45.4434,-73.7509,45.4465,-73.7456,15,48
16-48,45.4465,-73.7509,45.4496,-73.7456,16,48
17-48,45.4496,-73.7509,45.4527,-73.7456,17,48
18-48,45.4527,-73.7509,45.455799999999996,-73.7456,18,48
19-48,45.455799999999996,-73.7509,45.4589,-73.7456,19,48
20-48,45.4589,-73.7509,45.461999999999996,-73.7456,20,48
21-48,45.461999999999996,-73.7509,45.4651,-73.7456,21,48
22-48,45.4651,-73.7509,45.468199999999996,-73.7456,22,48
23-48,45.468199999999996,-73.7509,45.4713,-73.7456,23,48
24-48,45.4713,-73.7509,45.474399999999996,-73.7456,24,48
25-48,45.474399999999996,-73.7509,45.4775,-73.7456,25,48
26-48,45.4775,-73.7509,45.4806,-73.7456,26,48
27-48,45.4806,-73.7509,45.4837,-73.7456,27,48
28-48,45.4837,-73.7509,45.4868,-73.7456,28,48
29-48,45.4868,-73.7509,45.4899,-73.7456,29,48
30-48,45.4899,-73.7509,45.493,-73.7456,30,48
31-48,45.493,-73.7509,45.4961,-73.7456,31,48
32-48,45.4961,-73.7509,45.4992,-73.7456,32,48
33-48,45.4992,-73.7509,45.5023,-73.7456,33,48
34-48,45.5023,-73.7509,45.5054,-73.7456,34,48
35-48,45.5054,-73.7509,45.5085,-73.7456,35,48
36-48,45.5085,-73.7509,45.5116,-73.7456,36,48
37-48,45.5116,-73.7509,45.5147,-73.7456,37,48
38-48,45.5147,-73.7509,45.5178,-73.7456,38,48
39-48,45.5178,-73.7509,45.5209,-73.7456,39,48
40-48,45.5209,-73.7509,45.524,-73.7456,40,48
41-48,45.524,-73.7509,45.5271,-73.7456,41,48
42-48,45.5271,-73.7509,45.5302,-73.7456,42,48
43-48,45.5302,-73.7509,45.5333,-73.7456,43,48
44-48,45.5333,-73.7509,45.5364,-73.7456,44,48
45-48,45.5364,-73.7509,45.5395,-73.7456,45,48
46-48,45.5395,-73.7509,45.5426,-73.7456,46,48
47-48,45.5426,-73.7509,45.5457,-73.7456,47,48
48-48,45.5457,-73.7509,45.5488,-73.7456,48,48
49-48,45.5488,-73.7509,45.551899999999996,-73.7456,49,48
50-48,45.551899999999996,-73.7509,45.555,-73.7456,50,48
51-48,45.555,-73.7509,45.5581,-73.7456,51,48
52-48,45.5581,-73.7509,45.5612,-73.7456,52,48
53-48,45.5612,-73.7509,45.5643,-73.7456,53,48
54-48,45.5643,-73.7509,45.5674,-73.7456,54,48
55-48,45.5674,-73.7509,45.5705,-73.7456,55,48
56-48,45.5705,-73.7509,45.5736,-73.7456,56,48
57-48,45.5736,-73.7509,45.5767,-73.7456,57,48
58-48,45.5767,-73.7509,45.5798,-73.7456,58,48
59-48,45.5798,-73.7509,45.5829,-73.7456,59,48
60-48,45.5829,-73.7509,45.586,-73.7456,60,48
61-48,45.586,-73.7509,45.5891,-73.7456,61,48
62-48,45.5891,-73.7509,45.5922,-73.7456,62,48
63-48,45.5922,-73.7509,45.5953,-73.7456,63,48
64-48,45.5953,-73.7509,45.5984,-73.7456,64,48
65-48,45.5984,-73.7509,45.6015,-73.7456,65,48
66-48,45.6015,-73.7509,45.6046,-73.7456,66,48
67-48,45.6046,-73.7509,45.6077,-73.7456,67,48
68-48,45.6077,-73.7509,45.6108,-73.7456,68,48
69-48,45.6108,-73.7509,45.6139,-73.7456,69,48
70-48,45.6139,-73.7509,45.617,-73.7456,70,48
71-48,45.617,-73.7509,45.6201,-73.7456,71,48
72-48,45.6201,-73.7509,45.6232,-73.7456,72,48
73-48,45.6232,-73.7509,45.6263,-73.7456,73,48
74-48,45.6263,-73.7509,45.6294,-73.7456,74,48
75-48,45.6294,-73.7509,45.6325,-73.7456,75,48
76-48,45.6325,-73.7509,45.635600000000004,-73.7456,76,48
77-48,45.635600000000004,-73.7509,45.6387,-73.7456,77,48
78-48,45.6387,-73.7509,45.6418,-73.7456,78,48
79-48,45.6418,-73.7509,45.6449,-73.7456,79,48
80-48,45.6449,-73.7509,45.648,-73.7456,80,48
81-48,45.648,-73.7509,45.6511,-73.7456,81,48
82-48,45.6511,-73.7509,45.6542,-73.7456,82,48
83-48,45.6542,-73.7509,45.6573,-73.7456,83,48
84-48,45.6573,-73.7509,45.6604,-73.7456,84,48
85-48,45.6604,-73.7509,45.6635,-73.7456,85,48
86-48,45.6635,-73.7509,45.6666,-73.7456,86,48
87-48,45.6666,-73.7509,45.6697,-73.7456,87,48
88-48,45.6697,-73.7509,45.6728,-73.7456,88,48
89-48,45.6728,-73.7509,45.6759,-73.7456,89,48
90-48,45.6759,-73.7509,45.679,-73.7456,90,48
91-48,45.679,-73.7509,45.6821,-73.7456,91,48
92-48,45.6821,-73.7509,45.6852,-73.7456,92,48
93-48,45.6852,-73.7509,45.6883,-73.7456,93,48
94-48,45.6883,-73.7509,45.6914,-73.7456,94,48
95-48,45.6914,-73.7509,45.6945,-73.7456,95,48
96-48,45.6945,-73.7509,45.6976,-73.7456,96,48
97-48,45.6976,-73.7509,45.7007,-73.7456,97,48
98-48,45.7007,-73.7509,45.7038,-73.7456,98,48
99-48,45.7038,-73.7509,45.7069,-73.7456,99,48
100-48,45.7069,-73.7509,45.71,-73.7456,100,48
1-49,45.4,-73.7456,45.4031,-73.7403,1,49
2-49,45.4031,-73.7456,45.4062,-73.7403,2,49
3-49,45.4062,-73.7456,45.4093,-73.7403,3,49
4-49,45.4093,-73.7456,45.4124,-73.7403,4,49
5-49,45.4124,-73.7456,45.4155,-73.7403,5,49
6-49,45.4155,-73.7456,45.4186,-73.7403,6,49
7-49,45.4186,-73.7456,45.4217,-73.7403,7,49
8-49,45.4217,-73.7456,45.4248,-73.7403,8,49
9-49,45.4248,-73.7456,45.4279,-73.7403,9,49
10-49,45.4279,-73.7456,45.431,-73.7403,10,49
11-49,45.431,-73.7456,45.4341,-73.7403,11,49
12-49,45.4341,-73.7456,45.4372,-73.7403,12,49
13-49,45.4372,-73.7456,45.4403,-73.7403,13,49
14-49,45.4403,-73.7456,45.4434,-73.7403,14,49
15-49,45.4434,-73.7456,45.4465,-73.7403,15,49
16-49,45.4465,-73.7456,45.4496,-73.7403,16,49
17-49,45.4496,-73.7456,45.4527,-73.7403,17,49
18-49,45.4527,-73.7456,45.455799999999996,-73.7403,18,49
19-49,45.455799999999996,-73.7456,45.4589,-73.7403,19,49
20-49,45.4589,-73.7456,45.461999999999996,-73.7403,20,49
21-49,45.461999999999996,-73.7456,45.4651,-73.7403,21,49
22-49,45.4651,-73.7456,45.468199999999996,-73.7403,22,49
23-49,45.468199999999996,-73.7456,45.4713,-73.7403,23,49
24-49,45.4713,-73.7456,45.474399999999996,-73.7403,24,49
25-49,45.474399999999996,-73.7456,45.4775,-73.7403,25,49
26-49,45.4775,-73.7456,45.4806,-73.7403,26,49
27-49,45.4806,-73.7456,45.4837,-73.7403,27,49
28-49,45.4837,-73.7456,45.4868,-73.7403,28,49
29-49,45.4868,-73.7456,45.4899,-73.7403,29,49
30-49,45.4899,-73.7456,45.493,-73.7403,30,49
31-49,45.493,-73.7456,45.4961,-73.7403,31,49
32-49,45.4961,-73.7456,45.4992,-73.7403,32,49
33-49,45.4992,-73.7456,45.5023,-73.7403,33,49
34-49,45.5023,-73.7456,45.5054,-73.7403,34,49
35-49,45.5054,-73.7456,45.5085,-73.7403,35,49
36-49,45.5085,-73.7456,45.5116,-73.7403,36,49
37-49,45.5116,-73.7456,45.5147,-73.7403,37,49
38-49,45.5147,-73.7456,45.5178,-73.7403,38,49
39-49,45.5178,-73.7456,45.5209,-73.7403,39,49
40-49,45.5209,-73.7456,45.524,-73.7403,40,49
41-49,45.524,-73.7456,45.5271,-73.7403,41,49
42-49,45.5271,-73.7456,45.5302,-73.7403,42,49
43-49,45.5302,-73.7456,45.5333,-73.7403,43,49
44-49,45.5333,-73.7456,45.5364,-73.7403,44,49
45-49,45.5364,-73.7456,45.5395,-73.7403,45,49
46-49,45.5395,-73.7456,45.5426,-73.7403,46,49
47-49,45.5426,-73.7456,45.5457,-73.7403,47,49
48-49,45.5457,-73.7456,45.5488,-73.7403,48,49
49-49,45.5488,-73.7456,45.551899999999996,-73.7403,49,49
50-49,45.551899999999996,-73.7456,45.555,-73.7403,50,49
51-49,45.555,-73.7456,45.5581,-73.7403,51,49
52-49,45.5581,-73.7456,45.5612,-73.7403,52,49
53-49,45.5612,-73.7456,45.5643,-73.7403,53,49
54-49,45.5643,-73.7456,45.5674,-73.7403,54,49
55-49,45.5674,-73.7456,45.5705,-73.7403,55,49
56-49,45.5705,-73.7456,45.5736,-73.7403,56,49
57-49,45.5736,-73.7456,45.5767,-73.7403,57,49
58-49,45.5767,-73.7456,45.5798,-73.7403,58,49
59-49,45.5798,-73.7456,45.5829,-73.7403,59,49
60-49,45.5829,-73.7456,45.586,-73.7403,60,49
61-49,45.586,-73.7456,45.5891,-73.7403,61,49
62-49,45.5891,-73.7456,45.5922,-73.7403,62,49
63-49,45.5922,-73.7456,45.5953,-73.7403,63,49
64-49,45.5953,-73.7456,45.5984,-73.7403,64,49
65-49,45.5984,-73.7456,45.6015,-73.7403,65,49
66-49,45.6015,-73.7456,45.6046,-73.7403,66,49
67-49,45.6046,-73.7456,45.6077,-73.7403,67,49
68-49,45.6077,-73.7456,45.6108,-73.7403,68,49
69-49,45.6108,-73.7456,45.6139,-73.7403,69,49
70-49,45.6139,-73.7456,45.617,-73.7403,70,49
71-49,45.617,-73.7456,45.6201,-73.7403,71,49
72-49,45.6201,-73.7456,45.6232,-73.7403,72,49
73-49,45.6232,-73.7456,45.6263,-73.7403,73,49
74-49,45.6263,-73.7456,45.6294,-73.7403,74,49
75-49,45.6294,-73.7456,45.6325,-73.7403,75,49
76-49,45.6325,-73.7456,45.635600000000004,-73.7403,76,49
77-49,45.635600000000004,-73.7456,45.6387,-73.7403,77,49
78-49,45.6387,-73.7456,45.6418,-73.7403,78,49
79-49,45.6418,-73.7456,45.6449,-73.7403,79,49
80-49,45.6449,-73.7456,45.648,-73.7403,80,49
81-49,45.648,-73.7456,45.6511,-73.7403,81,49
82-49,45.6511,-73.7456,45.6542,-73.7403,82,49
83-49,45.6542,-73.7456,45.6573,-73.7403,83,49
84-49,45.6573,-73.7456,45.6604,-73.7403,84,49
85-49,45.6604,-73.7456,45.6635,-73.7403,85,49
86-49,45.6635,-73.7456,45.6666,-73.7403,86,49
87-49,45.6666,-73.7456,45.6697,-73.7403,87,49
88-49,45.6697,-73.7456,45.6728,-73.7403,88,49
89-49,45.6728,-73.7456,45.6759,-73.7403,89,49
90-49,45.6759,-73.7456,45.679,-73.7403,90,49
91-49,45.679,-73.7456,45.6821,-73.7403,91,49
92-49,45.6821,-73.7456,45.6852,-73.7403,92,49
93-49,45.6852,-73.7456,45.6883,-73.7403,93,49
94-49,45.6883,-73.7456,45.6914,-73.7403,94,49
95-49,45.6914,-73.7456,45.6945,-73.7403,95,49
96-49,45.6945,-73.7456,45.6976,-73.7403,96,49
97-49,45.6976,-73.7456,45.7007,-73.7403,97,49
98-49,45.7007,-73.7456,45.7038,-73.7403,98,49
99-49,45.7038,-73.7456,45.7069,-73.7403,99,49
100-49,45.7069,-73.7456,45.71,-73.7403,100,49
1-50,45.4,-73.7403,45.4031,-73.735,1,50
2-50,45.4031,-73.7403,45.4062,-73.735,2,50
3-50,45.4062,-73.7403,45.4093,-73.735,3,50
4-50,45.4093,-73.7403,45.4124,-73.735,4,50
5-50,45.4124,-73.7403,45.4155,-73.735,5,50
6-50,45.4155,-73.7403,45.4186,-73.735,6,50
7-50,45.4186,-73.7403,45.4217,-73.735,7,50
8-50,45.4217,-73.7403,45.4248,-73.735,8,50
9-50,45.4248,-73.7403,45.4279,-73.735,9,50
10-50,45.4279,-73.7403,45.431,-73.735,10,50
11-50,45.431,-73.7403,45.4341,-73.735,11,50
12-50,45.4341,-73.7403,45.4372,-73.735,12,50
13-50,45.4372,-73.7403,45.4403,-73.735,13,50
14-50,45.4403,-73.7403,45.4434,-73.735,14,50
15-50,45.4434,-73.7403,45.4465,-73.735,15,50
16-50,45.4465,-73.7403,45.4496,-73.735,16,50
17-50,45.4496,-73.7403,45.4527,-73.735,17,50
18-50,45.4527,-73.7403,45.455799999999996,-73.735,18,50
19-50,45.455799999999996,-73.7403,45.4589,-73.735,19,50
20-50,45.4589,-73.7403,45.461999999999996,-73.735,20,50
21-50,45.461999999999996,-73.7403,45.4651,-73.735,21,50
22-50,45.4651,-73.7403,45.468199999999996,-73.735,22,50
23-50,45.468199999999996,-73.7403,45.4713,-73.735,23,50
24-50,45.4713,-73.7403,45.474399999999996,-73.735,24,50
25-50,45.474399999999996,-73.7403,45.4775,-73.735,25,50
26-50,45.4775,-73.7403,45.4806,-73.735,26,50
27-50,45.4806,-73.7403,45.4837,-73.735,27,50
28-50,45.4837,-73.7403,45.4868,-73.735,28,50
29-50,45.4868,-73.7403,45.4899,-73.735,29,50
30-50,45.4899,-73.7403,45.493,-73.735,30,50
31-50,45.493,-73.7403,45.4961,-73.735,31,50
32-50,45.4961,-73.7403,45.4992,-73.735,32,50
33-50,45.4992,-73.7403,45.5023,-73.735,33,50
34-50,45.5023,-73.7403,45.5054,-73.735,34,50
35-50,45.5054,-73.7403,45.5085,-73.735,35,50
36-50,45.5085,-73.7403,45.5116,-73.735,36,50
37-50,45.5116,-73.7403,45.5147,-73.735,37,50
38-50,45.5147,-73.7403,45.5178,-73.735,38,50
39-50,45.5178,-73.7403,45.5209,-73.735,39,50
40-50,45.5209,-73.7403,45.524,-73.735,40,50
41-50,45.524,-73.7403,45.5271,-73.735,41,50
42-50,45.5271,-73.7403,45.5302,-73.735,42,50
43-50,45.5302,-73.7403,45.5333,-73.735,43,50
44-50,45.5333,-73.7403,45.5364,-73.735,44,50
45-50,45.5364,-73.7403,45.5395,-73.735,45,50
46-50,45.5395,-73.7403,45.5426,-73.735,46,50
47-50,45.5426,-73.7403,45.5457,-73.735,47,50
48-50,45.5457,-73.7403,45.5488,-73.735,48,50
49-50,45.5488,-73.7403,45.551899999999996,-73.735,49,50
50-50,45.551899999999996,-73.7403,45.555,-73.735,50,50
51-50,45.555,-73.7403,45.5581,-73.735,51,50
52-50,45.5581,-73.7403,45.5612,-73.735,52,50
53-50,45.5612,-73.7403,45.5643,-73.735,53,50
54-50,45.5643,-73.7403,45.5674,-73.735,54,50
55-50,45.5674,-73.7403,45.5705,-73.735,55,50
56-50,45.5705,-73.7403,45.5736,-73.735,56,50
57-50,45.5736,-73.7403,45.5767,-73.735,57,50
58-50,45.5767,-73.7403,45.5798,-73.735,58,50
59-50,45.5798,-73.7403,45.5829,-73.735,59,50
60-50,45.5829,-73.7403,45.586,-73.735,60,50
61-50,45.586,-73.7403,45.5891,-73.735,61,50
62-50,45.5891,-73.7403,45.5922,-73.735,62,50
63-50,45.5922,-73.7403,45.5953,-73.735,63,50
64-50,45.5953,-73.7403,45.5984,-73.735,64,50
65-50,45.5984,-73.7403,45.6015,-73.735,65,50
66-50,45.6015,-73.7403,45.6046,-73.735,66,50
67-50,45.6046,-73.7403,45.6077,-73.735,67,50
68-50,45.6077,-73.7403,45.6108,-73.735,68,50
69-50,45.6108,-73.7403,45.6139,-73.735,69,50
70-50,45.6139,-73.7403,45.617,-73.735,70,50
71-50,45.617,-73.7403,45.6201,-73.735,71,50
72-50,45.6201,-73.7403,45.6232,-73.735,72,50
73-50,45.6232,-73.7403,45.6263,-73.735,73,50
74-50,45.6263,-73.7403,45.6294,-73.735,74,50
75-50,45.6294,-73.7403,45.6325,-73.735,75,50
76-50,45.6325,-73.7403,45.635600000000004,-73.735,76,50
77-50,45.635600000000004,-73.7403,45.6387,-73.735,77,50
78-50,45.6387,-73.7403,45.6418,-73.735,78,50
79-50,45.6418,-73.7403,45.6449,-73.735,79,50
80-50,45.6449,-73.7403,45.648,-73.735,80,50
81-50,45.648,-73.7403,45.6511,-73.735,81,50
82-50,45.6511,-73.7403,45.6542,-73.735,82,50
83-50,45.6542,-73.7403,45.6573,-73.735,83,50
84-50,45.6573,-73.7403,45.6604,-73.735,84,50
85-50,45.6604,-73.7403,45.6635,-73.735,85,50
86-50,45.6635,-73.7403,45.6666,-73.735,86,50
87-50,45.6666,-73.7403,45.6697,-73.735,87,50
88-50,45.6697,-73.7403,45.6728,-73.735,88,50
89-50,45.6728,-73.7403,45.6759,-73.735,89,50
90-50,45.6759,-73.7403,45.679,-73.735,90,50
91-50,45.679,-73.7403,45.6821,-73.735,91,50
92-50,45.6821,-73.7403,45.6852,-73.735,92,50
93-50,45.6852,-73.7403,45.6883,-73.735,93,50
94-50,45.6883,-73.7403,45.6914,-73.735,94,50
95-50,45.6914,-73.7403,45.6945,-73.735,95,50
96-50,45.6945,-73.7403,45.6976,-73.735,96,50
97-50,45.6976,-73.7403,45.7007,-73.735,97,50
98-50,45.7007,-73.7403,45.7038,-73.735,98,50
99-50,45.7038,-73.7403,45.7069,-73.735,99,50
100-50,45.7069,-73.7403,45.71,-73.735,100,50
1-51,45.4,-73.735,45.4031,-73.7297,1,51
2-51,45.4031,-73.735,45.4062,-73.7297,2,51
3-51,45.4062,-73.735,45.4093,-73.7297,3,51
4-51,45.4093,-73.735,45.4124,-73.7297,4,51
5-51,45.4124,-73.735,45.4155,-73.7297,5,51
6-51,45.4155,-73.735,45.4186,-73.7297,6,51
7-51,45.4186,-73.735,45.4217,-73.7297,7,51
8-51,45.4217,-73.735,45.4248,-73.7297,8,51
9-51,45.4248,-73.735,45.4279,-73.7297,9,51
10-51,45.4279,-73.735,45.431,-73.7297,10,51
11-51,45.431,-73.735,45.4341,-73.7297,11,51
12-51,45.4341,-73.735,45.4372,-73.7297,12,51
13-51,45.4372,-73.735,45.4403,-73.7297,13,51
14-51,45.4403,-73.735,45.4434,-73.7297,14,51
